pda,tothh,hhincq1,hhincq2,hhincq3,hhincq4,sfdu,mfdu,totemp,agrempn,mwtempn,retempn,fpsempn,herempn,othempn,occupancy_rate,non_residential_sqft,sq_ft_per_employee,deed_restricted_units,inclusionary_units,subsidized_units,inclusionary_revenue_reduction,inclusionary_revenue_reduction_per_unit,total_subsidy,subsidy_per_unit
elc1_b,506.0,160.0,168.0,109.0,69.0,82.0,444.0,2058.0,2.0,58.0,541.0,322.0,765.0,370.0,0.961977186312,1274028.0,619.06122449,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sfo2,466.0,234.0,83.0,70.0,79.0,88.0,409.0,5723.0,3.0,99.0,363.0,614.0,3696.0,948.0,0.937625754527,3086478.0,539.311200419,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mvw3,413.0,356.0,24.0,18.0,15.0,4.0,427.0,1652.0,0.0,65.0,507.0,334.0,340.0,406.0,0.958236658933,2341988.0,1417.66828087,0.0,0.0,0.0,0.0,0.0,0.0,0.0
val1,336.0,233.0,62.0,30.0,11.0,2.0,330.0,1474.0,0.0,148.0,73.0,103.0,373.0,777.0,1.01204819277,903729.0,613.113297151,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rwc3,170.0,45.0,56.0,34.0,35.0,79.0,106.0,2333.0,7.0,213.0,633.0,325.0,714.0,441.0,0.918918918919,1790067.0,767.281183026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
win1,1078.0,339.0,275.0,257.0,207.0,504.0,736.0,907.0,11.0,114.0,141.0,152.0,168.0,321.0,0.86935483871,540980.0,596.44983462,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ant2,1351.0,608.0,442.0,203.0,98.0,868.0,648.0,1813.0,0.0,131.0,424.0,233.0,491.0,534.0,0.891160949868,1757678.0,969.485934915,0.0,0.0,0.0,0.0,0.0,0.0,0.0
liv2,11.0,1.0,2.0,5.0,3.0,4.0,0.0,13500.0,122.0,2780.0,402.0,6069.0,935.0,3192.0,0.0,12413365.0,919.508518519,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eme1,2480.0,884.0,758.0,493.0,345.0,104.0,1211.0,14395.0,6.0,2270.0,1602.0,4160.0,3768.0,2589.0,1.88593155894,11132364.0,773.349357416,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mvw1,619.0,137.0,151.0,154.0,177.0,360.0,304.0,1196.0,1.0,718.0,101.0,183.0,36.0,157.0,0.932228915663,901137.0,753.4590301,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sbr1,3561.0,928.0,1090.0,1034.0,509.0,2223.0,1658.0,9564.0,24.0,797.0,2363.0,1910.0,2750.0,1720.0,0.917547023963,5670914.0,592.943747386,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cam1,710.0,261.0,191.0,165.0,93.0,206.0,565.0,5217.0,8.0,737.0,611.0,1523.0,1019.0,1319.0,0.920881971466,2861499.0,548.495112133,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mco1,1664.0,785.0,362.0,235.0,282.0,715.0,972.0,580.0,1.0,13.0,82.0,158.0,231.0,95.0,0.986366330765,313265.0,540.112068966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sfo5,5312.0,3492.0,872.0,342.0,606.0,1.0,5635.0,2692.0,22.0,573.0,119.0,899.0,826.0,253.0,0.942512420156,3831363.0,1423.24034175,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roh2,1200.0,451.0,413.0,226.0,110.0,158.0,1185.0,4232.0,9.0,362.0,592.0,1374.0,902.0,993.0,0.893521965748,2636891.0,623.083884688,0.0,0.0,0.0,0.0,0.0,0.0,0.0
okd2,1829.0,1167.0,428.0,172.0,62.0,1079.0,775.0,14154.0,29.0,3238.0,770.0,2628.0,3669.0,3820.0,0.986515641855,12642497.0,893.210187933,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ber2,2952.0,1962.0,541.0,280.0,169.0,84.0,3040.0,13233.0,2.0,225.0,635.0,2825.0,5611.0,3935.0,0.944942381562,7298413.0,551.531247638,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ala1,1113.0,334.0,426.0,231.0,122.0,751.0,505.0,1282.0,0.0,142.0,13.0,296.0,369.0,462.0,0.886146496815,858766.0,669.864274571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sle2,813.0,292.0,280.0,163.0,78.0,41.0,785.0,1620.0,4.0,128.0,277.0,278.0,521.0,412.0,0.984261501211,985100.0,608.086419753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hay3_b,931.0,202.0,284.0,223.0,222.0,66.0,848.0,498.0,0.0,21.0,95.0,91.0,207.0,84.0,1.01859956236,413917.0,831.158634538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pin2,62.0,16.0,23.0,15.0,8.0,41.0,25.0,2185.0,1.0,220.0,620.0,366.0,713.0,265.0,0.939393939394,1440831.0,659.419221968,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hay4,1055.0,326.0,337.0,261.0,131.0,343.0,725.0,1998.0,0.0,97.0,382.0,434.0,604.0,481.0,0.987827715356,1581816.0,791.6996997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hay2,1811.0,605.0,590.0,388.0,228.0,299.0,1609.0,3967.0,1.0,223.0,434.0,951.0,1163.0,1195.0,0.949161425577,2670150.0,673.090496597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
liv3,270.0,38.0,60.0,73.0,99.0,170.0,0.0,5608.0,82.0,1326.0,750.0,1119.0,928.0,1403.0,1.58823529412,4523068.0,806.538516405,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ber6,377.0,107.0,131.0,66.0,73.0,11.0,398.0,2366.0,4.0,122.0,235.0,291.0,876.0,838.0,0.921760391198,1674959.0,707.928571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wcc1_c,628.0,177.0,236.0,138.0,77.0,10.0,681.0,1488.0,2.0,161.0,266.0,338.0,427.0,294.0,0.908827785818,1222474.0,821.555107527,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vta1_b,2221.0,465.0,496.0,539.0,721.0,422.0,1947.0,9803.0,12.0,3065.0,1048.0,1903.0,2795.0,980.0,0.93752638244,4881635.0,497.973579516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccc3_a,855.0,323.0,242.0,166.0,124.0,366.0,541.0,660.0,0.0,162.0,68.0,133.0,151.0,146.0,0.942668136714,489722.0,742.003030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ori1,296.0,96.0,36.0,41.0,123.0,0.0,298.0,2729.0,16.0,124.0,192.0,1003.0,933.0,461.0,0.0,1249261.0,457.772444119,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccg1_c,4365.0,1102.0,1045.0,1188.0,1030.0,2429.0,2287.0,6451.0,15.0,702.0,759.0,927.0,3159.0,889.0,0.925572519084,3695537.0,572.862656952,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ssf1,970.0,282.0,298.0,226.0,164.0,604.0,463.0,1869.0,3.0,251.0,265.0,387.0,567.0,396.0,0.909090909091,1235578.0,661.090422686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bur1,6874.0,1127.0,1674.0,1611.0,2462.0,2845.0,4579.0,10523.0,47.0,817.0,1724.0,2697.0,3498.0,1740.0,0.925915948276,5977267.0,568.019291077,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mil1,631.0,214.0,167.0,123.0,127.0,107.0,576.0,3010.0,6.0,155.0,499.0,445.0,1429.0,476.0,0.923865300146,2058867.0,684.0089701,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sma4,10442.0,2206.0,2594.0,2467.0,3175.0,3062.0,7952.0,7364.0,5.0,443.0,1057.0,2733.0,2046.0,1080.0,0.948066097694,3579348.0,486.060293319,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bel1,2562.0,432.0,589.0,653.0,888.0,1371.0,1343.0,3381.0,0.0,473.0,383.0,920.0,1075.0,530.0,0.943994104643,2481925.0,734.080153801,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccg1_l,2365.0,533.0,644.0,633.0,555.0,1905.0,605.0,2887.0,1.0,859.0,155.0,737.0,500.0,635.0,0.942231075697,2682252.0,929.079321095,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new2,212.0,50.0,55.0,66.0,41.0,150.0,71.0,206.0,0.0,33.0,23.0,42.0,62.0,46.0,0.9592760181,117271.0,569.276699029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vta1_f,365.0,92.0,98.0,99.0,76.0,230.0,156.0,402.0,1.0,176.0,31.0,59.0,48.0,87.0,0.945595854922,217880.0,541.990049751,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mvw4,1389.0,789.0,229.0,174.0,197.0,7.0,1290.0,5291.0,2.0,249.0,1339.0,1048.0,1653.0,1000.0,1.07093292213,2795580.0,528.365148365,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scl1,689.0,559.0,53.0,41.0,36.0,30.0,683.0,5077.0,59.0,285.0,741.0,789.0,2014.0,1189.0,0.96633941094,3363085.0,662.41579673,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sjo13,2147.0,632.0,621.0,490.0,404.0,93.0,2309.0,2142.0,2.0,63.0,309.0,729.0,735.0,304.0,0.893838467943,1103005.0,514.941643324,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sjo19,473.0,103.0,124.0,114.0,132.0,3.0,517.0,4097.0,5.0,185.0,1261.0,697.0,1364.0,585.0,0.909615384615,2233435.0,545.13912619,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fai1,585.0,246.0,203.0,93.0,43.0,362.0,288.0,4010.0,1.0,232.0,141.0,455.0,1358.0,1823.0,0.9,1966305.0,490.350374065,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fai4,649.0,221.0,224.0,139.0,65.0,244.0,370.0,790.0,4.0,178.0,142.0,106.0,191.0,169.0,1.05700325733,553623.0,700.788607595,0.0,0.0,0.0,0.0,0.0,0.0,0.0
val2,75.0,43.0,20.0,10.0,2.0,13.0,41.0,1020.0,2.0,84.0,147.0,85.0,355.0,347.0,1.38888888889,628410.0,616.088235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ben1,607.0,166.0,155.0,150.0,136.0,181.0,455.0,1891.0,1.0,100.0,162.0,390.0,791.0,447.0,0.954402515723,990975.0,524.048122686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dix1,452.0,155.0,150.0,91.0,56.0,221.0,227.0,250.0,1.0,100.0,22.0,18.0,60.0,49.0,1.00892857143,178428.0,713.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sun8,3550.0,1819.0,633.0,600.0,498.0,0.0,3833.0,796.0,2.0,315.0,52.0,163.0,174.0,90.0,0.0,783945.0,984.855527638,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cot1,354.0,86.0,114.0,97.0,57.0,191.0,200.0,700.0,5.0,29.0,82.0,127.0,198.0,259.0,0.90537084399,377444.0,539.205714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sro4,3958.0,1427.0,1316.0,803.0,412.0,1501.0,2957.0,10136.0,26.0,821.0,1104.0,1538.0,3944.0,2703.0,0.887842081651,6425770.0,633.955209155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sra1,1646.0,408.0,412.0,350.0,476.0,506.0,1253.0,8635.0,37.0,527.0,1549.0,2274.0,2758.0,1490.0,0.935758953951,4738015.0,548.698899826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dub1,636.0,353.0,69.0,89.0,125.0,152.0,357.0,4818.0,18.0,455.0,1168.0,779.0,1143.0,1255.0,1.24950884086,3299895.0,684.909713574,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ber3,326.0,169.0,81.0,53.0,23.0,64.0,222.0,2945.0,6.0,308.0,300.0,378.0,1110.0,843.0,1.13986013986,1935448.0,657.197962649,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ber5,3549.0,2004.0,936.0,345.0,264.0,156.0,3570.0,8445.0,5.0,181.0,1004.0,556.0,5875.0,824.0,0.952495974235,4910508.0,581.469271758,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ric1_b,249.0,106.0,86.0,38.0,19.0,101.0,163.0,305.0,0.0,40.0,29.0,15.0,152.0,69.0,0.943181818182,184914.0,606.275409836,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mar1,735.0,338.0,232.0,126.0,39.0,336.0,468.0,7079.0,8.0,1459.0,169.0,572.0,687.0,4184.0,0.914179104478,3819663.0,539.576635118,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laf1,1808.0,453.0,382.0,370.0,603.0,275.0,1654.0,6908.0,13.0,812.0,652.0,1964.0,2398.0,1069.0,0.937273198548,3546464.0,513.385060799,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sfo7,1202.0,366.0,282.0,232.0,322.0,0.0,1435.0,70250.0,75.0,4060.0,3336.0,39454.0,12410.0,10915.0,0.0,36820011.0,524.128270463,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rwc2,467.0,418.0,17.0,18.0,14.0,0.0,474.0,11147.0,5.0,1374.0,917.0,1878.0,2506.0,4467.0,0.0,7689442.0,689.821656051,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mvw6,4.0,2.0,1.0,0.0,1.0,0.0,4.0,8693.0,10.0,2343.0,238.0,2782.0,906.0,2414.0,0.0,6984381.0,803.448866904,0.0,0.0,0.0,0.0,0.0,0.0,0.0
elc1_a,308.0,152.0,77.0,46.0,33.0,23.0,305.0,1633.0,2.0,72.0,548.0,246.0,541.0,224.0,0.939024390244,1179281.0,722.156154317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sma1,181.0,32.0,62.0,40.0,47.0,30.0,160.0,4294.0,1.0,252.0,518.0,1124.0,1897.0,502.0,0.952631578947,2505297.0,583.441313461,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mpt1,2844.0,2526.0,116.0,113.0,89.0,5.0,2883.0,5217.0,9.0,1151.0,1168.0,668.0,865.0,1356.0,0.984764542936,3507243.0,672.2719954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sun3,1046.0,430.0,187.0,214.0,215.0,11.0,1111.0,7892.0,32.0,556.0,1852.0,1160.0,2351.0,1941.0,0.932263814617,4370894.0,553.838570705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccg1_b,640.0,155.0,206.0,163.0,116.0,323.0,355.0,1578.0,1.0,81.0,824.0,43.0,452.0,177.0,0.94395280236,822906.0,521.486692015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccc4,543.0,153.0,169.0,139.0,82.0,141.0,451.0,1079.0,3.0,37.0,223.0,235.0,432.0,149.0,0.91722972973,639802.0,592.958294717,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mor1,30.0,0.0,3.0,11.0,16.0,32.0,0.0,1428.0,2.0,57.0,189.0,481.0,519.0,180.0,0.9375,699290.0,489.698879552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rwc1,505.0,248.0,127.0,89.0,41.0,29.0,512.0,7501.0,3.0,320.0,727.0,1575.0,2369.0,2507.0,0.933456561922,3833306.0,511.03932809,0.0,0.0,0.0,0.0,0.0,0.0,0.0
men1,190.0,22.0,37.0,52.0,79.0,44.0,85.0,6329.0,68.0,276.0,777.0,1798.0,1982.0,1428.0,1.47286821705,3609212.0,570.265760784,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sjo18,114.0,33.0,42.0,23.0,16.0,18.0,102.0,2341.0,0.0,90.0,565.0,546.0,960.0,180.0,0.95,1412900.0,603.545493379,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sjo10,680.0,201.0,194.0,151.0,134.0,0.0,765.0,8552.0,11.0,433.0,3334.0,951.0,2844.0,979.0,0.0,4694380.0,548.921889616,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vac2,695.0,264.0,223.0,140.0,68.0,5.0,279.0,1552.0,0.0,32.0,375.0,370.0,353.0,422.0,2.44718309859,821025.0,529.010953608,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sle1,364.0,106.0,136.0,81.0,41.0,34.0,356.0,2506.0,5.0,347.0,872.0,202.0,697.0,383.0,0.933333333333,1754430.0,700.091779729,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ant1,3.0,0.0,1.0,0.0,2.0,3.0,0.0,152.0,1.0,3.0,2.0,63.0,68.0,15.0,0.0,119580.0,786.710526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sma2,794.0,377.0,164.0,102.0,151.0,211.0,596.0,8754.0,2.0,713.0,793.0,4604.0,1599.0,1043.0,0.983890954151,5380947.0,614.684372858,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sca1,51.0,7.0,14.0,19.0,11.0,10.0,43.0,1216.0,5.0,224.0,113.0,286.0,385.0,203.0,0.962264150943,720063.0,592.157072368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vta1_d,27.0,22.0,1.0,0.0,4.0,9.0,20.0,2084.0,5.0,83.0,216.0,847.0,501.0,432.0,0.931034482759,1001642.0,480.634357006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sjo15,423.0,108.0,124.0,102.0,89.0,107.0,334.0,2078.0,13.0,180.0,204.0,401.0,743.0,537.0,0.959183673469,1192916.0,574.069297401,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sjo16,158.0,21.0,39.0,50.0,48.0,3.0,176.0,2988.0,6.0,235.0,585.0,500.0,940.0,722.0,0.882681564246,1653135.0,553.258032129,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uni1,786.0,398.0,109.0,154.0,125.0,79.0,753.0,197.0,0.0,65.0,25.0,55.0,34.0,18.0,0.944711538462,147435.0,748.401015228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moh1,302.0,141.0,67.0,52.0,42.0,115.0,218.0,1422.0,4.0,83.0,113.0,452.0,473.0,297.0,0.906906906907,760701.0,534.951476793,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sjo14,667.0,184.0,204.0,187.0,92.0,1.0,754.0,2166.0,0.0,117.0,101.0,446.0,1012.0,490.0,0.883443708609,1149795.0,530.837950139,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alb1,316.0,98.0,98.0,69.0,51.0,21.0,267.0,2055.0,3.0,127.0,258.0,331.0,924.0,412.0,1.09722222222,1158892.0,563.937712895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sma3,119.0,22.0,23.0,27.0,47.0,6.0,117.0,4610.0,2.0,177.0,2029.0,1060.0,773.0,569.0,0.967479674797,2686707.0,582.79978308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccg1_k,47.0,17.0,10.0,12.0,8.0,19.0,31.0,234.0,2.0,30.0,38.0,44.0,73.0,47.0,0.94,175028.0,747.982905983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sjo9,1086.0,301.0,310.0,298.0,177.0,25.0,1156.0,4589.0,4.0,152.0,1667.0,994.0,1215.0,557.0,0.919559695174,2396495.0,522.225975158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sjo17,19.0,2.0,5.0,8.0,4.0,9.0,11.0,1515.0,0.0,167.0,320.0,282.0,596.0,150.0,0.95,855530.0,564.706270627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sjo12,154.0,37.0,39.0,37.0,41.0,25.0,149.0,3316.0,0.0,246.0,314.0,920.0,1252.0,584.0,0.885057471264,1633760.0,492.689987937,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sjo2,1120.0,1120.0,0.0,0.0,0.0,0.0,275.0,120.0,0.0,11.0,7.0,56.0,35.0,11.0,0.0,729810.0,6081.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hay3_a,112.0,38.0,45.0,19.0,10.0,6.0,109.0,437.0,1.0,10.0,180.0,67.0,128.0,51.0,0.973913043478,362015.0,828.409610984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spa2,362.0,121.0,132.0,83.0,26.0,14.0,401.0,351.0,1.0,48.0,65.0,23.0,100.0,114.0,0.872289156627,318208.0,906.575498575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ber4,177.0,165.0,8.0,3.0,1.0,4.0,170.0,772.0,1.0,21.0,113.0,85.0,393.0,159.0,1.01724137931,511660.0,662.772020725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccc3_b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
con1_b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dub2,737.0,297.0,100.0,148.0,192.0,0.0,697.0,221.0,0.0,18.0,29.0,52.0,47.0,75.0,0.0,114310.0,517.239819005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
con1_a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
